Business_id,Login_Date,Sales_Amount,Advanced_Amount,GST_Amount,Payment_mode
QFAA8680,20-09-2022,12000,12000,2160,Cheque
RPBD9179,16-02-2022,7500,7500,1350,Online
RMnV9135,13-06-2023,17700,15000,3186,Cheque
RCCG8816,08-07-2023,11800,5000,2124,Cheque
RANG8716,29-01-2021,17700,17700,3186,Online 
RGWA9001,16-08-2019,11800,10000,2124,Cheque
RLAA9091,22-01-2020,9000,9000,1620,Online
RLAA9091,22-01-2020,9000,9000,1620,Online
RRNG9248,11-05-2022,14160,14160,2548.8,Online
RENM8933,28-11-2019,16992,14400,3058.56,Cheque 
RENM8933,28-11-2019,16992,14400,3058.56,Cheque
RENM8933,28-11-2019,16992,14400,3058.56,Cheque
RANG8717,17-07-2023,36580,16950,6584.4,Online
RCNR8858,01-10-2019,10000,10000,1800,Cheque 
RCNR8859,10-11-2021,13500,13500,2430,Online 
RCNR8860,01-06-2019,35000,35000,6300,Cheque
RCNR8860,15-05-2019,15000,15000,2700,Cheque
RRNG9249,31-05-2022,0,0,0,No Data
RPBP9187,25-08-2023,11800,10000,2124,Cheque
RSCV9283,17-03-2023,10000,10000,1800,Cash
RINR9074,15-04-2019,5900,5900,1062,Cheque
RAnS8720,15-05-2023,10000,10000,1800,Cheque
RPAP9156,06-09-2023,9000,9000,1620,Cheque
RAAS8701,15-05-2019,8000,8000,1440,Cheque
RCCV8823,25-08-2023,11800,10000,2124,Cheque
RJGA9085,29-08-2019,0,0,0,No Data
RSBS9278,27-07-2023,5000,5000,900,Cash
RUNR9330,04-05-2019,10000,10000,1800,Cheque
RHAJ9002,18-09-2019,15000,15000,2700,Cash
RSAS9260,03-09-2019,7000,7000,1260,Cash
RLBP9094,30-12-2019,7080,6000,1274.4,Cheque
RLBP9094,30-12-2019,7080,6000,1274.4,Cheque
RLBP9094,30-12-2019,7080,6000,1274.4,Cheque
RTBA9306,29-11-2023,15000,15000,2700,Cash
RHAP9010,18-02-2023,12000,6000,2160,Cheque
RHAP9010,18-02-2023,0,0,0,Cheque
RMNG9132,25-09-2020,22125,18750,3982.5,Cheque
RCCV8829,09-10-2023,10000,10000,1800,Cash
RENK8932,28-02-2021,10000,10000,1800,Cheque
REND8928,19-09-2021,10000,10000,1800,Online 
REND8928,20-07-2019,3540,3000,637.2,Cheque
REAP8910,25-04-2023,10000,10000,1800,Online
RANS8721,30-12-2019,14160,14160,2548.8,Cheque
RANS8721,30-12-2019,14160,14160,2548.8,Cheque
RANS8721,30-12-2019,14160,14160,2548.8,Cheque
RCCV8832,15-12-2022,15000,7500,2700,Cheque
RAAV8702,15-01-2020,6000,6000,1080,Cheque
RAAV8702,15-01-2020,6000,6000,1080,Cheque
RNNG9131,03-05-2022,23600,10000,4248,Cheque
RNNG9131,03-06-2022,23600,13600,4248,Cheque
RNNG9131,03-06-2022,13600,13600,2448,Cheque
RANP8718,29-04-2023,13000,13000,2340,Cheque
RWNA9340,15-10-2022,12000,6000,2160,Cheque
RHNM9050,26-05-2023,5000,4237,900,Cash
RCNG8852,12-01-2021,14160,14160,2548.8,Cash
RLNP9102,06-03-2020,5000,5000,900,Online
RCNG8853,03-08-2019,29500,25000,5310,Cheque
RHNR9055,04-10-2019,6000,6000,1080,Cheque  
RPBP9188,29-03-2023,8000,8000,1440,Cheque
RIBM9068,04-01-2019,10000,8475,1800,Cheque
RIBM9068,04-01-2020,10000,8475,1800,Cheque
RENR8938,04-10-2019,5000,5000,900,Cheque  
RMAS9109,04-03-2020,7000,7000,1260,Cheque
RGBM8987,15-01-2020,25960,22000,4672.8,Online
RGBM8987,15-01-2020,25960,22000,4672.8,Online
RCBD8807,03-09-2021,22000,17000,3960,Cash
RIBD9067,08-09-2021,9000,6000,1620,Online 
RMBD9112,25-01-2022,9000,3000,1620,Online
RMCV9129,26-09-2022,10000,10000,1800,Cash
RCCV8837,08-11-2022,24000,24000,4320,Online
RRND9245,20-10-2022,11800,11800,2124,Cash
RRND9245,07-12-2022,11800,11800,2124,Cash
RBNP8756,13-12-2019,6000,6000,1080,Cash
RBNP8756,13-12-2019,6000,6000,1080,Cash
RBNP8756,13-12-2019,6000,6000,1080,Cash
RHNM9051,06-02-2020,23600,23600,4248,Cheque
RLNA9101,06-02-2020,23600,23600,4248,Cheque
RRNA9241,05-12-2019,23600,23600,4248,Cheque
RRNA9241,05-12-2019,23600,23600,4248,Cheque
RRNA9241,05-12-2019,23600,23600,4248,Cheque
RCNR8869,10-07-2019,5000,5000,900,Cash
RFYM8973,03-08-2023,8000,8000,1440,Cheque
RWAP8729,05-06-2023,10000,8475,1800,Cash
RBHD8751,14-10-2019,6000,3000,1080,Cheque  
RDCA8889,11-10-2019,10000,10000,1800,Cash
RSNG9292,05-04-2019,10000,10000,1800,Cheque
RCND8851,01-04-2019,12000,12000,2160,Cheque
REND8931,30-10-2020,8260,7000,1486.8,Cheque
RRNG9247,26-04-2022,5900,5900,1062,Cheque
RCNK8855,25-02-2021,18000,0,3240,Cheque
RHND9048,17-09-2021,10000,10000,1800,Cheque 
RMCR9121,13-12-2022,12000,12000,2160,Online
RMBD9114,17-09-2022,9000,5000,1620,Online
RENP8935,20-03-2020,9500,9500,1710,Cheque
SPCV11096,09-08-2023,14160,12000,2548.8,Cash
SFNV10381,05-12-2019,11800,10000,2124,Cheque
SFNV10381,05-12-2019,11800,10000,2124,Cheque
SFNV10381,05-12-2019,11800,10000,2124,Cheque
SHBP10494,20-03-2023,8850,7500,1593,Cash
SSNR11457,07-01-2020,7080,7080,1274.4,Cheque
SDCV10071,11-06-2019,0,0,0,No Data
SSND11432,06-05-2019,10000,10000,1800,Cheque
SACV9445,23-09-2023,10000,10000,1800,Cheque
SFNV10382,26-12-2019,11800,10000,2124,Cheque
SFNV10382,26-12-2019,11800,10000,2124,Cheque
SFNV10382,26-12-2019,11800,10000,2124,Cheque
SPCV11099,14-10-2023,17700,15000,3186,Cheque
SLNM10786,08-11-2019,11017,11017,1983.06,Cheque 
SLNM10786,08-11-2019,11017,11017,1983.06,Cheque
SLNM10786,08-11-2019,11017,11017,1983.06,Cheque
SHND10626,30-11-2022,17700,17700,3186,Online
SRNP11269,04-12-2019,11800,10000,2124,Cheque
SRNP11269,04-12-2019,11800,10000,2124,Cheque
SRNP11269,04-12-2019,11800,10000,2124,Cheque
SIAS9842,22-05-2019,5000,5000,900,Cheque
SIAS9842,30-09-2019,8000,8000,1440,Cash
SIAS9842,25-03-2023,6000,6000,1080,Online
SHBD10519,17-08-2019,5000,4237,900,Cheque
SBBV9581,26-08-2019,11800,10000,2124,Cheque
STBV11549,19-07-2019,17700,15000,3186,Cheque
SLBV10766,14-08-2019,8500,7203,1530,Cheque
SONG10965,23-11-2021,11800,11800,2124,Cheque
SPbM11069,28-12-2019,11800,10000,2124,Cheque
SFBD10310,28-12-2019,11800,10000,2124,Cheque
SFBD10310,28-12-2019,11800,10000,2124,Cheque
SHBD10520,08-02-2023,11800,11800,2124,Cheque
SAAS9385,12-01-2023,10000,0,1800,Cheque
SHAJ10445,25-12-2019,8260,8260,1486.8,Cheque
SHAJ10445,25-12-2019,8260,8260,1486.8,Cheque
SHAJ10445,25-12-2019,8260,8260,1486.8,Cheque
SSCV11410,19-04-2023,10000,10000,1800,Cheque
SPNC11129,05-10-2020,6000,6000,1080,Online 
SPAS11019,07-05-2019,10000,10000,1800,Cheque
SRND11261,24-12-2019,0,0,0,No Data
SRND11261,24-12-2019,0,0,0,No Data
SLNM10787,10-02-2020,17700,17700,3186,Cash
SEBP10198,06-02-2023,12000,12000,2160,Cheque
SGCV10427,17-06-2023,14160,12000,2548.8,Cheque
SHCV10595,27-01-2023,12000,12000,2160,Online
SNCA10935,12-10-2019,23600,23600,4248,Cash
STNV11595,04-02-2020,5000,5000,900,Cheque
STNV11595,04-02-2020,5000,5000,900,Cheque
SBHD9605,09-10-2019,9000,9000,1620,Cash
SBNP9624,19-02-2020,5000,5000,900,Cheque
SMCV10865,24-05-2019,15000,15000,2700,Cheque
SONR10977,31-10-2019,10000,10000,1800,Cheque 
SCCV9847,02-06-2023,21800,21800,3924,Online
SCCV9847,06-12-2023,10700,10700,1926,Online
SHnG10646,13-06-2023,59000,0,10620,Cheque
SFCV10334,22-08-2023,16000,16000,2880,Cash
SPWA11183,31-07-2019,0,0,0,Cheque
SLNR10792,17-09-2019,11800,10000,2124,Cheque 
SBYV9634,31-07-2023,6000,6000,1080,Cash
SENA10229,27-01-2023,0,0,0,No Data
SCNS9959,06-03-2020,14160,14160,2548.8,Cheque
SMAS10825,31-05-2019,12000,12000,2160,Cheque
SAHD9474,01-06-2020,3500,3500,630,No Data
SAHD9475,01-06-2019,7000,3500,1260,No Data
SAND9479,24-12-2019,3500,3500,630,No Data
SDNG10109,29-09-2023,8000,8000,1440,Online
SNBD10933,04-02-2020,17700,17700,3186,Cash
SRBM11231,04-02-2020,17700,17700,3186,Cash
SWAS10005,17-07-2019,9440,8000,1699.2,Cheque
SLBM10759,20-01-2020,15000,12712,2700,Cheque
SMBD10759,20-01-2020,15000,12712,2700,Cheque
SPBD11052,12-04-2019,10000,10000,1800,Cheque
SAAS9386,28-07-2023,17700,7000,3186,Cheque
SMAP9386,11-09-2023,10700,9067,1926,Cheque
SCAJ9645,28-09-2019,10000,10000,1800,Cheque  
SNNG10941,23-04-2019,0,0,0,No Data
SCBM9777,23-01-2020,8000,8000,1440,Cheque
SCBM9777,23-01-2020,8000,8000,1440,Cheque
SDAS10006,26-11-2019,5000,5000,900,Cheque
SDAS10006,26-11-2019,5000,5000,900,Cheque
SDAS10006,26-11-2019,5000,5000,900,Cheque
SDNP10113,20-10-2023,50000,50000,9000,Cash
SPSP11182,12-02-2023,10000,10000,1800,Cash
SPSP11182,20-03-2023,10000,10000,1800,Cash
SPSP11182,11-05-2023,10000,10000,1800,Online
SMBV10862,22-07-2019,5900,5000,1062,Cheque
SBBP9575,12-02-2023,12000,12000,2160,Online
SMNA10880,23-11-2022,10000,8000,1800,Online
SPNA11127,24-12-2019,29500,29500,5310,Cheque
SPNA11127,24-12-2019,29500,29500,5310,Cheque
SPNA11127,24-12-2019,29500,29500,5310,Cheque
SCNR9940,29-07-2019,8000,5000,1440,Cash
SRBD11219,06-07-2019,9000,9000,1620,Online
SANo DA9496,13-03-2023,47200,40000,8496,Cheque
SHBP10554,20-06-2023,12000,12000,2160,Cheque
SHCV10603,18-08-2023,15000,15000,2700,Cash
SENM10247,10-12-2019,24000,14000,4320,Cheque
SENM10247,10-12-2019,24000,24000,4320,Cheque
SENM10247,10-12-2019,24000,24000,4320,Cheque
SSAG11281,15-05-2023,15000,15000,2700,Cheque
SBBD9562,26-02-2022,23600,10000,4248,Cheque
SENS10259,20-01-2020,10000,6000,1800,No Data
SENS10259,20-01-2020,10000,6000,1800,Cheque
SLNP10789,14-02-2020,6000,6000,1080,Cheque
SLBM10760,21-01-2020,25000,21186,4500,Cheque
SLBM10760,21-01-2020,25000,21186,4500,Cheque
SHAN10455,22-01-2020,10000,8475,1800,Cheque
SHAN10455,22-01-2020,10000,8475,1800,Cheque
SMNG10902,18-07-2023,11800,10000,2124,Cheque
SMNG10902,25-07-2023,17700,15000,3186,Cheque
SGCR10422,07-11-2022,8000,8000,1440,Online
SBAS9538,07-10-2019,8000,8000,1440,Cheque 
SEBV10205,14-08-2019,25000,21186,4500,Cheque
SFNC10353,05-11-2019,12980,11000,2336.4,No Data
SFNC10353,05-11-2019,12980,11000,2336.4,No Data
SFNC10353,05-11-2019,12980,11000,2336.4,No Data
SCNS9960,04-07-2023,112100,95000,20178,No Data
SONJ10974,16-09-2019,7080,6000,1274.4,Cheque 
SACV9453,23-11-2022,17700,17700,3186,cheque
STNA11576,06-01-2019,10620,9000,1911.6,Cheque
STNA11576,06-01-2020,10620,9000,1911.6,Cheque
SHNR10661,31-07-2019,18800,16000,3384,Cheque
SPAJ10985,23-10-2019,15000,17700,2700,Cheque 
SMCJ10863,25-08-2022,30000,30000,5400,Cheque
STNR11589,11-09-2020,17700,5000,3186,Cash
STNR11589,30-09-2020,5000,5000,900,Cash
SAAV9392,05-02-2020,5500,5500,990,Cash
SAAV9392,05-02-2020,5500,5500,990,Cash
SHBV10576,16-09-2019,11800,10000,2124,Cheque 
SRBD11222,22-06-2019,7000,7000,1260,Cash
SCAS9695,23-01-2020,7000,7000,1260,No Data
SCAP9695,23-01-2020,7000,7000,1260,Cheque
SBAA9508,16-11-2019,15000,15000,2700,Cheque 
SBAA9508,16-11-2019,15000,15000,2700,Cheque
SBAA9508,16-11-2019,15000,15000,2700,Cheque
SPCG11093,21-09-2019,23600,23600,4248,Cheque 
SDBV10068,08-08-2019,8200,6950,1476,Cheque
SNNR10944,25-10-2019,10620,10620,1911.6,Cheque 
SACV9456,15-06-2023,15000,12712,2700,Online
SRNR11271,04-07-2019,7000,7000,1260,Online
SMCV10867,15-06-2023,10000,8474,1800,Online
SMCV10867,03-08-2019,11800,10000,2124,Cheque
SRNS11277,30-07-2023,17700,15000,3186,Online
STNM11584,21-11-2019,35400,15000,6372,Cheque  
STNM11584,21-11-2019,35400,15000,6372,Cheque
STNM11584,21-11-2019,35400,15000,6372,Cheque
STNM11585,17-05-2019,41300,21300,7434,Cheque
SSBD11360,11-05-2022,8260,7000,1486.8,Cheque
SNAA10925,20-09-2022,0,0,0,No Data
SFNG10366,23-04-2019,10000,10000,1800,Cheque
SACR9438,27-12-2022,14160,14160,2548.8,cheque
STcM10868,05-05-2023,27700,25000,4986,Cheque
SFBV10329,22-07-2019,11800,10000,2124,Cheque
SSNM11453,12-03-2020,11800,11800,2124,Cheque
SHYP10677,06-07-2023,7000,7000,1260,Cash
SPBP11082,25-03-2023,14160,5932,2548.8,Cash
SPBP11082,26-05-2023,7160,5932,1288.8,Cash
SHBP10561,01-06-2023,17700,15000,3186,Cheque
SPWA10410,10-08-2019,14160,5932,2548.8,Cheque
SPWA10410,09-10-2019,14160,5932,2548.8,Cheque 
STID11573,12-06-2023,7080,7080,1274.4,Cash
SENP10249,06-03-2020,6000,6000,1080,Cheque
SMND10890,02-09-2020,8260,7000,1486.8,Cheque
SSAP9993,19-06-2023,12000,7000,2160,Cash
SANP9497,23-11-2023,12000,12000,2160,Online
SDND10099,07-10-2020,9000,9000,1620,Cheque 
SHNR10664,16-03-2020,12000,12000,2160,Cheque
SHNR10664,17-03-2020,7000,7000,1260,Cheque
SSNM9930,22-11-2019,18000,15255,3240,Cheque 
SSNM9930,22-11-2019,18000,15255,3240,Cheque
SSNM9930,22-11-2019,18000,15255,3240,Cheque
SFAP10289,23-06-2023,11000,5000,1980,No Data
SABA9402,04-11-2019,5500,5500,990,Cheque 
SABA9402,04-11-2019,5500,5500,990,Cheque
SABA9402,04-11-2019,5500,5500,990,Cheque
SANR9503,06-11-2019,11800,11800,2124,Cheque
SANS9506,21-02-2020,15930,15930,2867.4,Cheque
SBNM9620,07-01-2020,20060,17000,3610.8,Cheque
SBNM9620,07-01-2020,20060,17000,3610.8,Cheque
SSAN9652,11-10-2019,12000,12000,2160,Cheque 
SSAN9652,24-12-2022,5900,5000,1062,Online
SHNG10648,23-04-2019,10000,5000,1800,Cheque
SENA10231,20-04-2023,10000,10000,1800,Cheque
STNG9916,15-10-2020,20000,20000,3600,Cheque 
SPNR11173,26-11-2020,11800,10000,2124,No Data
SDBD10038,15-10-2019,11000,11000,1980,Cheque  
SCNG9931,22-09-2020,21240,21240,3823.2,No Data
SACV9463,16-04-2019,5000,5000,900,Cheque
SPAS11027,01-10-2019,9440,8000,1699.2,Cheque 
SPAA10449,24-09-2019,10000,10000,1800,Cash
SPAA10449,12-10-2019,8000,8000,1440,Online
SCBD9783,29-01-2020,11800,11800,2124,Cheque
SSBS11398,29-01-2020,11800,11800,2124,Cheque
SCAS9726,25-11-2019,10000,10000,1800,Cheque
SCAS9726,25-11-2019,10000,10000,1800,Cheque
SCAS9726,25-11-2019,10000,10000,1800,Cheque
SHBP10563,18-08-2023,12000,12000,2160,Cheque
SANP9498,11-02-2023,9440,8000,1699.2,Cheque
SMYM10923,10-10-2023,14160,12000,2548.8,Cheque
SHBK10531,28-08-2021,11800,11800,2124,Cheque
SSNP11437,21-10-2023,35000,35000,6300,Cash
SSND11437,24-11-2023,17000,17000,3060,Cash
SEWA10261,17-07-2019,8000,6780,1440,Online
SAAS9389,17-07-2019,11800,10000,2124,Cheque
SHAP9377,19-06-2023,21000,21000,3780,Cheque
SHAP9377,24-08-2023,21000,21000,3780,Cheque
SHAP9377,04-10-2023,21000,21000,3780,Cheque
SRAA11185,11-11-2019,5000,5000,900,Cheque  
SRAA11185,11-11-2019,5000,5000,900,Cheque
SRAA11185,11-11-2019,5000,5000,900,Cheque
SDNM10112,09-06-2020,17700,17700,3186,Cheque
SDNM10112,29-02-2020,17700,17700,3186,Cheque
SDNM10112,18-03-2020,17700,17700,3186,Cheque
SRND11266,12-07-2022,10000,10000,1800,Online
SMNM9493,14-11-2019,14160,12000,2548.8,Cheque  
SRNG9493,14-11-2019,14160,12000,2548.8,Cheque
SANG9493,14-11-2019,14160,12000,2548.8,Cheque
SPYM11184,20-06-2023,6000,6000,1080,Cash
SEBP10200,10-03-2023,14160,12000,2548.8,Cheque
STYM11596,03-10-2023,10030,8500,1805.4,Cheque
SHNM9632,24-01-2020,7000,7000,1260,Cash
SBNR9632,24-01-2020,7000,7000,1260,Cash
SBNG9617,11-10-2022,5900,5900,1062,Online
SENR10254,22-10-2019,10000,10000,1800,Cheque 
SLNA10780,11-04-2023,7000,7000,1260,Cheque
SLNA10780,30-11-2019,14160,8260,2548.8,Cheque 
SLNA10780,30-11-2019,14160,8260,2548.8,Cheque
SLNA10780,30-11-2019,14160,8260,2548.8,Cheque
SRNR11275,17-04-2019,10000,10000,1800,Cheque
STAA11470,11-11-2022,17700,15000,3186,Cheque
SDAV10013,19-02-2020,12000,12000,2160,Cheque
SLNP10790,18-02-2020,6000,6000,1080,Cheque
SLNP10790,30-01-2023,6000,5085,1080,Cheque
SHYM10676,10-08-2023,7000,7000,1260,Cheque
SMNR10916,13-09-2019,12000,6000,2160,Cash
SMNR10916,23-08-2019,12000,6000,2160,Cash
SGNJ10436,19-08-2019,8000,6780,1440,Cheque
SCAS9730,25-06-2019,30000,15000,5400,Cheque
SANG9494,30-06-2023,66000,55933,11880,Cheque
SANG9494,16-06-2022,76700,65000,13806,Cheque
SHBP10569,29-11-2019,7080,6000,1274.4,Cheque 
SHBP10569,29-11-2019,7080,6000,1274.4,Cheque
SHBP10569,29-11-2019,7080,6000,1274.4,Cheque
SSNR11464,17-06-2019,9000,9000,1620,Cheque
SHBD10537,09-03-2023,20060,20060,3610.8,Cash
SHBD10537,27-07-2022,9440,6000,1699.2,Cash
SHBD10537,17-08-2022,9440,9440,1699.2,Cash
SSBD11367,11-05-2022,8260,8260,1486.8,Online
SDNR10122,26-08-2019,7080,6000,1274.4,Cheque
SNNN10943,29-02-2020,6000,6000,1080,Cheque
SCCV9875,17-03-2023,15000,15000,2700,Cash
SITS10704,30-07-2023,17700,15000,3186,Online
SPCV11118,17-02-2023,47000,27000,8460,Online
SLCV10776,04-09-2023,11800,5000,2124,Cheque
SENA10232,27-01-2023,0,0,0,No Data
SANA9477,09-11-2021,26550,22500,4779,Cheque
SANA9477,02-12-2021,35400,30000,6372,Cheque
SANA9477,24-02-2022,35400,30000,6372,cheque
SENR10257,19-09-2019,6000,6000,1080,Cheque 
SCNM9936,29-02-2020,14160,14160,2548.8,Cheque
SCNM9921,09-03-2021,14750,14750,2655,Cheque 
SLNM10788,21-02-2020,46920,46920,8445.6,Cheque
SGAV10275,14-01-2020,8000,8000,1440,Cheque
SGAV10275,14-01-2020,8000,8000,1440,Cheque
SCNG9932,22-01-2020,0,0,0,No Data
SCNG9932,22-01-2020,0,0,0,No Data
SHAP10473,10-08-2023,6000,6000,1080,Cash
STNA11579,07-04-2023,10000,8475,1800,Cheque
SPND11151,07-10-2020,5000,5000,900,Cheque 
SCPN9961,30-09-2022,4720,4000,849.6,Cash
SING10701,20-05-2019,7500,7500,1350,Online
STCV11570,21-11-2022,17700,15000,3186,cheque
SSNV11468,17-02-2020,14160,12000,2548.8,Cheque
SPNP11162,10-09-2023,20000,4000,3600,Cash
SPNP11163,12-02-2023,10000,10000,1800,Cash
SBNR9633,24-05-2019,5000,5000,900,Cash
SHNM10654,13-03-2020,17700,17700,3186,Cheque
SEAJ10134,24-10-2019,20000,20000,3600,Cheque 
SSNM11454,11-12-2019,15930,13500,2867.4,No Data
SSNM11454,11-12-2019,15930,13500,2867.4,Online
SSNM11454,11-12-2019,15930,13500,2867.4,Online
SSCS11404,06-02-2023,17700,17700,3186,Online
SSCS11404,13-05-2023,17700,17700,3186,Online
SDCV10085,30-04-2019,9000,9000,1620,Cheque
SEBP10203,25-04-2023,10000,10000,1800,Cheque
SCNA9903,03-01-2020,7080,7080,1274.4,Cheque
SANA9478,03-01-2020,7080,7080,1274.4,Cheque
SAAV9394,06-12-2019,9440,9440,1699.2,Cheque
SAAV9394,06-12-2019,9440,9440,1699.2,Cheque
SAAV9394,06-12-2019,9440,9440,1699.2,Cheque
SGAJ10387,24-09-2019,14160,14160,2548.8,Cheque  
SDAJ9974,06-12-2022,12000,12000,2160,cheque
SEBP10204,23-01-2023,15000,15000,2700,Cheque
SDAS10011,13-03-2023,12000,12000,2160,No Data
SEWA10262,10-08-2019,8000,8000,1440,Cash
SSAS11329,10-06-2019,10000,10000,1800,Cheque
SFNA10351,13-02-2023,5900,5000,1062,Cheque
SFNR10363,08-09-2020,9440,8000,1699.2,Cheque
SENA10233,15-02-2023,9440,8000,1699.2,Cheque
SHBD10542,13-03-2023,5000,5000,900,Cash
SDNB10090,15-01-2020,17700,17700,3186,Cheque
SDNB10090,15-01-2020,17700,17700,3186,Cheque
SECV10226,15-07-2019,5000,2500,900,Cash
SENG10246,22-11-2021,17700,17700,3186,Cheque
SSBM11378,30-11-2019,0,0,0,No Data
SSBM11378,30-11-2019,0,0,0,No Data
SSBM11378,30-11-2019,0,0,0,No Data
SJBM10721,30-11-2019,21240,8475,3823.2,Cheque 
SJBM10721,30-11-2019,21240,8475,3823.2,Cheque
SJBM10721,30-11-2019,21240,8475,3823.2,Cheque
SDWA10126,07-08-2019,9440,8000,1699.2,Cheque
SDWA10127,07-08-2019,0,0,0,No Data
SMCR10584,25-11-2022,17700,17700,3186,Cheque
SONR10978,21-06-2019,59400,59400,10692,Cheque
SHNP10656,28-08-2023,7000,7000,1260,Cheque
SFAA9737,21-11-2019,9440,8000,1699.2,Cheque 
SFAA9737,21-11-2019,9440,8000,1699.2,Cheque
SFAA9737,21-11-2019,9440,8000,1699.2,Cheque
SEBM10193,20-11-2019,22000,22000,3960,No Data
SCNP9534,03-03-2020,10000,10000,1800,Cheque
STNG11583,18-11-2019,11800,11800,2124,Online
STNG11583,18-11-2019,11800,11800,2124,Online
STNG11583,18-11-2019,11800,11800,2124,Online 
SEWS10263,24-12-2019,28320,28320,5097.6,Cheque
SEWS10263,24-12-2019,28320,28320,5097.6,Cheque
SEWS10263,24-12-2019,28320,28320,5097.6,Cheque
SHAH10443,07-01-2023,14160,12000,2548.8,Cheque
SMNP10904,25-12-2019,8094,8094,1456.92,Cheque
SMNP10904,25-12-2019,8094,8094,1456.92,Cheque
SMNP10904,25-12-2019,8094,8094,1456.92,Cheque
SSBD11377,09-05-2022,11800,5900,2124,Online
SSBD11377,14-06-2022,11800,5900,2124,Online
STAV11487,25-11-2019,5000,5000,900,Cheque 
STAV11487,25-11-2019,5000,5000,900,Cheque
STAV11487,25-11-2019,5000,5000,900,Cheque
SCCV9897,23-03-2023,12000,12000,2160,Cheque
SSND11448,21-09-2020,5500,5500,990,Cash
SFNR10380,24-09-2020,8260,7000,1486.8,Cheque
SSAS9966,10-01-2023,10000,10000,1800,Cheque
TSBP12076,28-03-2023,9440,8000,1699.2,Cheque
TRCV12029,06-09-2023,23600,20000,4248,Online
TNNG11969,23-09-2020,11800,11800,2124,Cheque
TPYM12003,23-08-2023,10030,8500,1805.4,Cash
TCNM11785,12-02-2020,17700,17700,3186,Cheque
TRNR12042,17-04-2019,22000,22000,3960,Online
TECV11687,09-12-2023,0,0,0,No Data
TTNR11670,14-09-2019,20000,16950,3600,Cheque 
TDNR11826,08-08-2019,5000,5000,900,Cash
TCCR11754,06-12-2022,6000,6000,1080,Online
TCNG11782,17-01-2022,5900,5000,1062,Online
TCNA11775,18-09-2021,5000,5000,900,Cash
TRBD12020,20-10-2023,14160,7080,2548.8,Cheque
TRBD12020,27-01-2020,17700,15000,3186,Cheque
TRBD12020,27-01-2020,17700,15000,3186,Cheque
TRAS12012,25-04-2019,10000,10000,1800,Cheque
TFNP11867,20-03-2023,8850,7500,1593,Cash
TTNA12125,20-05-2022,32000,32000,5760,Cash
TSOld JG12101,11-10-2022,10000,10000,1800,Online
TCNM11786,16-03-2020,17700,17700,3186,Cheque
TLCV11943,27-04-2023,12000,12000,2160,Cash
TKND11936,03-07-2022,11800,11800,2124,Online
TCBP11750,11-02-2023,12000,12000,2160,Cheque
TCAP11652,06-04-2023,15000,15000,2700,Cheque
TCAP11652,06-04-2023,15000,15000,2700,Cheque
TFNA11866,30-01-2023,11800,11800,2124,Cheque
TEAP11837,06-02-2023,7200,7200,1296,Cash
TDBM11815,03-12-2021,12000,12000,2160,Online 
TSNM12094,28-11-2019,14160,12000,2548.8,Cheque 
TSNM12094,28-11-2019,14160,12000,2548.8,Cheque
TSNM12094,28-11-2019,14160,12000,2548.8,Cheque
TCNJ11783,15-10-2019,5000,5000,900,Cheque  
THAA11887,29-11-2019,10000,5000,1800,Online
THAA11887,29-11-2019,10000,5000,1800,Online
THAA11887,29-11-2019,10000,5000,1800,Online
TRBV12017,20-07-2019,5000,5000,900,Cheque
TENP11851,14-02-2020,6000,6000,1080,Cheque
TCNR11794,09-07-2019,7000,7000,1260,Cash
TMGA11958,26-07-2019,5500,2000,990,Cash
TPYM12004,16-06-2023,10000,10000,1800,Cheque
TCNJ11784,31-07-2019,8260,7000,1486.8,Cheque
THAN11894,24-03-2023,27000,27000,4860,Online
THAN11894,02-05-2023,7000,7000,1260,Cash
THAN11894,24-08-2023,7000,7000,1260,Online
TUNR12131,15-10-2019,14160,14160,2548.8,Cheque  
TMNN11963,08-02-2020,7000,5932,1260,Cheque
TMNN11963,08-02-2020,7000,5932,1260,Cheque
TPBD11940,17-04-2019,8000,4000,1440,Cheque
TCNM11789,15-09-2023,10000,10000,1800,Cash
TDNR11830,14-06-2019,8000,8000,1440,Cash
TBAR11675,02-01-2020,7000,7000,1260,Cheque
TBAR11675,02-01-2020,7000,7000,1260,Cheque
TSND12092,13-04-2019,10000,10000,1800,Cheque
TSND12092,13-04-2019,0,0,0,No Data
TSND12092,13-04-2019,10000,10000,1800,Cheque
TSCV12084,22-08-2023,17700,15000,3186,Cheque
TSCV12084,21-04-2023,14160,12000,2548.8,Cheque
TAND11667,09-07-2022,5900,5900,1062,Online
TCCV11773,15-03-2023,10000,10000,1800,No Data
TIAV11926,21-09-2023,19700,19700,3546,Online
TECV11845,23-02-2023,10000,10000,1800,Cash
THBD11906,03-09-2019,11800,10000,2124,Cheque 
TTND12128,20-11-2019,10000,10000,1800,Cheque
TTND12128,20-11-2019,10000,10000,1800,Cheque
TTND12128,20-11-2019,10000,10000,1800,Cheque
TGCG11874,02-05-2023,2000,2000,360,No Data
TENS11852,02-12-2019,26250,22246,4725,Cheque
TENS11852,02-12-2019,26250,22245,4725,Cheque
TENS11852,02-12-2019,26250,22245,4725,Cheque
TENM11850,02-06-2020,15000,15000,2700,Online 
TMBD11952,27-07-2022,7080,7080,1274.4,Online
TBAV11680,26-02-2020,5000,5000,900,Cash
